Chr	Start	End	Cenh3
chr1A_TA2804	332500000	333000000	10033
chr1A_TA2804	333000000	333500000	10366
chr1A_TA2804	333500000	334000000	9690
chr1A_TA2804	334000000	334500000	10677
chr1A_TA2804	334500000	335000000	9963
chr1A_TA2804	335000000	335500000	9576
chr1A_TA2804	335500000	336000000	10444
chr1A_TA2804	336000000	336500000	10356
chr1A_TA2804	336500000	337000000	9902
chr1A_TA2804	337000000	337500000	10438
chr1A_TA2804	337500000	338000000	9814
chr1A_TA2804	338000000	338500000	10290
chr1A_TA2804	338500000	339000000	8582
chr1A_TA2804	339000000	339500000	9002
chr1A_TA2804	339500000	340000000	10030
chr1A_TA2804	340000000	340500000	10178
chr1A_TA2804	340500000	341000000	9952
chr1A_TA2804	341000000	341500000	10008
chr1A_TA2804	341500000	342000000	9880
chr1A_TA2804	342000000	342500000	11036
chr1A_TA2804	342500000	343000000	10108
chr1A_TA2804	343000000	343500000	10135
chr1A_TA2804	343500000	344000000	9921
chr1A_TA2804	344000000	344500000	9940
chr1A_TA2804	344500000	345000000	10544
chr1A_TA2804	345000000	345500000	9992
chr1A_TA2804	345500000	346000000	10234
chr1A_TA2804	346000000	346500000	10334
chr1A_TA2804	346500000	347000000	10514
chr1A_TA2804	347000000	347500000	10442
chr1A_TA2804	347500000	348000000	10252
chr1A_TA2804	348000000	348500000	9757
chr1A_TA2804	348500000	349000000	8835
chr1A_TA2804	349000000	349500000	10524
chr1A_TA2804	349500000	350000000	11330
chr1A_TA2804	350000000	350500000	9637
chr1A_TA2804	350500000	351000000	9587
chr1A_TA2804	351000000	351500000	8914
chr1A_TA2804	351500000	352000000	10963
chr1A_TA2804	352000000	352500000	9883
chr1A_TA2804	352500000	353000000	11502
chr1A_TA2804	353000000	353500000	10975
chr1A_TA2804	353500000	354000000	10425
chr1A_TA2804	354000000	354500000	9936
chr1A_TA2804	354500000	355000000	9360
chr1A_TA2804	355000000	355500000	9896
chr1A_TA2804	355500000	356000000	10698
chr1A_TA2804	356000000	356500000	10432
chr1A_TA2804	356500000	357000000	10470
chr1A_TA2804	357000000	357500000	10234
chr1A_TA2804	357500000	358000000	10020
chr1A_TA2804	358000000	358500000	7562
chr1A_TA2804	358500000	359000000	9590
chr1A_TA2804	359000000	359500000	9146
chr1A_TA2804	359500000	360000000	9022
chr1A_TA2804	360000000	360500000	9332
chr1A_TA2804	360500000	361000000	9278
chr1A_TA2804	361000000	361500000	9830
chr1A_TA2804	361500000	362000000	10190
chr1A_TA2804	362000000	362500000	9958
chr1A_TA2804	362500000	363000000	10344
chr1A_TA2804	363000000	363500000	10044
chr1A_TA2804	363500000	364000000	10260
chr1A_TA2804	364000000	364500000	10022
chr1A_TA2804	364500000	365000000	8406
chr1A_TA2804	365000000	365500000	9634
chr1A_TA2804	365500000	366000000	10806
chr1A_TA2804	366000000	366500000	10316
chr1A_TA2804	366500000	367000000	10122
chr1A_TA2804	367000000	367500000	10234
chr1A_TA2804	367500000	368000000	10541
chr1A_TA2804	368000000	368500000	11087
chr1A_TA2804	368500000	369000000	9145
chr1A_TA2804	369000000	369500000	10124
chr1A_TA2804	369500000	370000000	9739
chr1A_TA2804	370000000	370500000	9405
chr1A_TA2804	370500000	371000000	10529
chr1A_TA2804	371000000	371500000	9930
chr1A_TA2804	371500000	372000000	10227
chr1A_TA2804	372000000	372500000	10202
chr1A_TA2804	372500000	373000000	10115
chr1A_TA2804	373000000	373500000	10372
chr1A_TA2804	373500000	374000000	10748
chr1A_TA2804	374000000	374500000	9358
chr1A_TA2804	374500000	375000000	10019
chr1A_TA2804	375000000	375500000	10093
chr1A_TA2804	375500000	376000000	9232
chr1A_TA2804	376000000	376500000	8122
chr1A_TA2804	376500000	377000000	9716
chr1A_TA2804	377000000	377500000	9692
chr1A_TA2804	377500000	378000000	10820
chr1A_TA2804	378000000	378500000	8812
chr1A_TA2804	378500000	379000000	10660
chr1A_TA2804	379000000	379500000	9398
chr1A_TA2804	379500000	380000000	9980
chr1A_TA2804	380000000	380500000	10360
chr1A_TA2804	380500000	381000000	10240
chr1A_TA2804	381000000	381500000	9324
chr1A_TA2804	381500000	382000000	9738
chr1A_TA2804	382000000	382500000	10021
chr1A_TA2804	382500000	383000000	10481
chr1A_TA2804	383000000	383500000	10059
chr1A_TA2804	383500000	384000000	9305
chr1A_TA2804	384000000	384500000	9368
chr1A_TA2804	384500000	385000000	10422
chr1A_TA2804	385000000	385500000	11744
chr1A_TA2804	385500000	386000000	9502
chr1A_TA2804	386000000	386500000	11380
chr1A_TA2804	386500000	387000000	11276
chr1A_TA2804	387000000	387500000	10134
chr1A_TA2804	387500000	388000000	8780
chr1A_TA2804	388000000	388500000	9850
chr1A_TA2804	388500000	389000000	10678
chr1A_TA2804	389000000	389500000	9664
chr1A_TA2804	389500000	390000000	10772
chr1A_TA2804	390000000	390500000	10856
chr1A_TA2804	390500000	391000000	10520
chr1A_TA2804	391000000	391500000	10270
chr1A_TA2804	391500000	392000000	9672
chr1A_TA2804	392000000	392500000	10302
chr1A_TA2804	392500000	393000000	10081
chr1A_TA2804	393000000	393500000	8716
chr1A_TA2804	393500000	394000000	10411
chr1A_TA2804	394000000	394500000	10738
chr1A_TA2804	394500000	395000000	10026
chr1A_TA2804	395000000	395500000	10524
chr1A_TA2804	395500000	396000000	9616
chr1A_TA2804	396000000	396500000	11041
chr1A_TA2804	396500000	397000000	9817
chr1A_TA2804	397000000	397500000	10694
chr1A_TA2804	397500000	398000000	9242
chr1A_TA2804	398000000	398500000	10066
chr1A_TA2804	398500000	399000000	11130
chr1A_TA2804	399000000	399500000	9840
chr1A_TA2804	399500000	400000000	9964
chr1A_TA2804	400000000	400500000	9522
chr1A_TA2804	400500000	401000000	8806
chr1A_TA2804	401000000	401500000	9986
chr1A_TA2804	401500000	402000000	11344
chr1A_TA2804	402000000	402500000	9638
chr1A_TA2804	402500000	403000000	10644
chr1A_TA2804	403000000	403500000	10498
chr1A_TA2804	403500000	404000000	8816
chr1A_TA2804	404000000	404500000	10812
chr1A_TA2804	404500000	405000000	9789
chr1A_TA2804	405000000	405500000	10579
chr1A_TA2804	405500000	406000000	10632
chr1A_TA2804	406000000	406500000	9638
chr1A_TA2804	406500000	407000000	10125
chr1A_TA2804	407000000	407500000	9995
chr1A_TA2804	407500000	408000000	10400
chr1A_TA2804	408000000	408500000	10298
chr1A_TA2804	408500000	409000000	10546
chr1A_TA2804	409000000	409500000	10282
chr1A_TA2804	409500000	410000000	9966
chr1A_TA2804	410000000	410500000	10078
chr1A_TA2804	410500000	411000000	10784
chr1A_TA2804	411000000	411500000	10464
chr1A_TA2804	411500000	412000000	10948
chr1A_TA2804	412000000	412500000	10324
chr1A_TA2804	412500000	413000000	10702
chr1A_TA2804	413000000	413500000	10920
chr1A_TA2804	413500000	414000000	10024
chr1A_TA2804	414000000	414500000	10530
chr1A_TA2804	414500000	415000000	9572
chr1A_TA2804	415000000	415500000	11500
chr1A_TA2804	415500000	416000000	10704
chr1A_TA2804	416000000	416500000	10050
chr1A_TA2804	416500000	417000000	10064
chr1A_TA2804	417000000	417500000	9380
chr1A_TA2804	417500000	418000000	11054
chr1A_TA2804	418000000	418500000	11902
chr1A_TA2804	418500000	419000000	11812
chr1A_TA2804	419000000	419500000	11318
chr1A_TA2804	419500000	420000000	11779
chr1A_TA2804	420000000	420500000	11175
chr1A_TA2804	420500000	421000000	8488
chr1A_TA2804	421000000	421500000	10664
chr1A_TA2804	421500000	422000000	9932
chr1A_TA2804	422000000	422500000	10474
chr1A_TA2804	422500000	423000000	11130
chr1A_TA2804	423000000	423500000	10224
chr1A_TA2804	423500000	424000000	11289
chr1A_TA2804	424000000	424500000	10910
chr1A_TA2804	424500000	425000000	10723
chr1A_TA2804	425000000	425500000	12152
chr1A_TA2804	425500000	426000000	10796
chr1A_TA2804	426000000	426500000	11640
chr1A_TA2804	426500000	427000000	10077
chr1A_TA2804	427000000	427500000	9509
chr1A_TA2804	427500000	428000000	11950
chr1A_TA2804	428000000	428500000	11264
chr1A_TA2804	428500000	429000000	10626
chr1A_TA2804	429000000	429500000	10104
chr1A_TA2804	429500000	430000000	4930
chr1A_TA2804	430000000	430500000	10800
chr1A_TA2804	430500000	431000000	10814
chr1A_TA2804	431000000	431500000	6878
chr1A_TA2804	431500000	432000000	5601
chr1A_TA2804	432000000	432500000	5491
chr1A_TA2804	432500000	433000000	4804
chr1A_TA2804	433000000	433500000	9084
chr1A_TA2804	433500000	434000000	11222
chr1A_TA2804	434000000	434500000	11206
chr1A_TA2804	434500000	435000000	10562
chr1A_TA2804	435000000	435500000	9522
chr1A_TA2804	435500000	436000000	10422
chr1A_TA2804	436000000	436500000	11109
chr1A_TA2804	436500000	437000000	10199
chr1A_TA2804	437000000	437500000	10808
chr1A_TA2804	437500000	438000000	11563
chr1A_TA2804	438000000	438500000	11057
chr1A_TA2804	438500000	439000000	9624
chr1A_TA2804	439000000	439500000	9810
chr1A_TA2804	439500000	440000000	10546
chr1A_TA2804	440000000	440500000	10349
chr1A_TA2804	440500000	441000000	10679
chr1A_TA2804	441000000	441500000	11676
chr1A_TA2804	441500000	442000000	11334
chr1A_TA2804	442000000	442500000	11246
chr1A_TA2804	442500000	443000000	11088
chr1A_TA2804	443000000	443500000	9826
chr1A_TA2804	443500000	444000000	10592
chr1A_TA2804	444000000	444500000	10828
chr1A_TA2804	444500000	445000000	8691
chr1A_TA2804	445000000	445500000	9498
chr1A_TA2804	445500000	446000000	9815
chr1A_TA2804	446000000	446500000	9726
chr1A_TA2804	446500000	447000000	9593
chr1A_TA2804	447000000	447500000	9567
chr1A_TA2804	447500000	448000000	10022
chr1A_TA2804	448000000	448500000	10776
chr1A_TA2804	448500000	449000000	9984
chr1A_TA2804	449000000	449500000	10086
chr1A_TA2804	449500000	450000000	10094
chr1A_TA2804	450000000	450500000	11516
chr1A_TA2804	450500000	451000000	9208
chr1A_TA2804	451000000	451500000	11220
chr1A_TA2804	451500000	452000000	10064
chr1A_TA2804	452000000	452500000	10613
chr1A_TA2804	452500000	453000000	10185
chr1A_TA2804	453000000	453500000	10082
chr1A_TA2804	453500000	454000000	9983
chr1A_TA2804	454000000	454500000	8667
chr1A_TA2804	454500000	455000000	9798
chr1A_TA2804	455000000	455500000	9518
chr1A_TA2804	455500000	456000000	9417
chr1A_TA2804	456000000	456500000	8965
chr1A_TA2804	456500000	457000000	9282
chr1A_TA2804	457000000	457500000	10260
chr1A_TA2804	457500000	458000000	10372
chr1A_TA2804	458000000	458500000	9778
chr1A_TA2804	458500000	459000000	10112
chr1A_TA2804	459000000	459500000	11344
chr1A_TA2804	459500000	460000000	9690
chr1A_TA2804	460000000	460500000	9472
chr1A_TA2804	460500000	461000000	10452
chr1A_TA2804	461000000	461500000	9482
chr1A_TA2804	461500000	462000000	10018
chr1A_TA2804	462000000	462500000	10456
chr1A_TA2804	462500000	463000000	9562
chr1A_TA2804	463000000	463500000	9232
chr1A_TA2804	463500000	464000000	8646
chr1A_TA2804	464000000	464500000	10400
chr1A_TA2804	464500000	465000000	10948
chr1A_TA2804	465000000	465500000	10044
chr1A_TA2804	465500000	466000000	9388
chr1A_TA2804	466000000	466500000	9300
chr1A_TA2804	466500000	467000000	9506
chr1A_TA2804	467000000	467500000	9462
chr1A_TA2804	467500000	468000000	9244
chr1A_TA2804	468000000	468500000	9862
chr1A_TA2804	468500000	469000000	9988
chr1A_TA2804	469000000	469500000	9827
chr1A_TA2804	469500000	470000000	10681
chr1A_TA2804	470000000	470500000	9460
chr1A_TA2804	470500000	471000000	9514
chr1A_TA2804	471000000	471500000	9844
chr1A_TA2804	471500000	472000000	10826
chr1A_TA2804	472000000	472500000	8842
chr1A_TA2804	472500000	473000000	10520
chr1A_TA2804	473000000	473500000	8898
chr1A_TA2804	473500000	474000000	9988
chr1A_TA2804	474000000	474500000	9662
chr1A_TA2804	474500000	475000000	8630
chr1A_TA2804	475000000	475500000	9088
chr1A_TA2804	475500000	476000000	9640
chr1A_TA2804	476000000	476500000	9320
chr1A_TA2804	476500000	477000000	9209
chr1A_TA2804	477000000	477500000	9181
chr1A_TA2804	477500000	478000000	8680
chr1A_TA2804	478000000	478500000	8946
chr1A_TA2804	478500000	479000000	10198
chr1A_TA2804	479000000	479500000	8704
chr1A_TA2804	479500000	480000000	10180
chr1A_TA2804	480000000	480500000	9606
chr1A_TA2804	480500000	481000000	10634
chr1A_TA2804	481000000	481500000	9602
chr1A_TA2804	481500000	482000000	10800
chr1A_TA2804	482000000	482500000	11168
chr1A_TA2804	482500000	483000000	9526
chr1A_TA2804	483000000	483500000	9778
chr1A_TA2804	483500000	484000000	10070
chr1A_TA2804	484000000	484500000	10810
chr1A_TA2804	484500000	485000000	10936
chr1A_TA2804	485000000	485500000	9806
chr1A_TA2804	485500000	486000000	9198
chr1A_TA2804	486000000	486500000	9848
chr1A_TA2804	486500000	487000000	9822
chr1A_TA2804	487000000	487500000	10202
chr1A_TA2804	487500000	488000000	10092
chr1A_TA2804	488000000	488500000	8364
chr1A_TA2804	488500000	489000000	9798
chr1A_TA2804	489000000	489500000	8846
chr1A_TA2804	489500000	490000000	10635
chr1A_TA2804	490000000	490500000	10027
chr1A_TA2804	490500000	491000000	8915
chr1A_TA2804	491000000	491500000	9149
chr1A_TA2804	491500000	492000000	10384
chr1A_TA2804	492000000	492500000	9373
chr1A_TA2804	492500000	493000000	10043
chr1A_TA2804	493000000	493500000	10036
chr1A_TA2804	493500000	494000000	9706
chr1A_TA2804	494000000	494500000	8304
chr1A_TA2804	494500000	495000000	9540
chr1A_TA2804	495000000	495500000	8862
chr1A_TA2804	495500000	496000000	9062
chr1A_TA2804	496000000	496500000	9734
chr1A_TA2804	496500000	497000000	8488
chr1A_TA2804	497000000	497500000	8608
chr1A_TA2804	497500000	498000000	9324
chr1A_TA2804	498000000	498500000	9266
chr1A_TA2804	498500000	499000000	8714
chr1A_TA2804	499000000	499500000	9648
chr1A_TA2804	499500000	500000000	9415
chr1A_TA2804	500000000	500500000	8675
chr1A_TA2804	500500000	501000000	8460
chr1A_TA2804	501000000	501500000	9656
chr1A_TA2804	501500000	502000000	9738
chr1A_TA2804	502000000	502500000	9652
chr1A_TA2804	502500000	503000000	8746
chr1A_TA2804	503000000	503500000	8889
chr1A_TA2804	503500000	504000000	8481
chr1A_TA2804	504000000	504500000	9208
chr1A_TA2804	504500000	505000000	8598
chr1A_TA2804	505000000	505500000	8574
chr1A_TA2804	505500000	506000000	9234
chr1A_TA2804	506000000	506500000	9010
chr1A_TA2804	506500000	507000000	8648
chr1A_TA2804	507000000	507500000	8663
chr1A_TA2804	507500000	508000000	9788
chr1A_TA2804	508000000	508500000	8723
chr1A_TA2804	508500000	509000000	9372
chr1A_TA2804	509000000	509500000	8670
chr1A_TA2804	509500000	510000000	7986
chr1A_TA2804	510000000	510500000	8744
chr1A_TA2804	510500000	511000000	8406
chr1A_TA2804	511000000	511500000	6342
chr1A_TA2804	511500000	512000000	8438
chr1A_TA2804	512000000	512500000	8314
chr1A_TA2804	512500000	513000000	9658
chr1A_TA2804	513000000	513500000	8328
chr1A_TA2804	513500000	514000000	8252
chr1A_TA2804	514000000	514500000	8593
chr1A_TA2804	514500000	515000000	10068
chr1A_TA2804	515000000	515500000	9873
chr1A_TA2804	515500000	516000000	9406
chr1A_TA2804	516000000	516500000	9158
chr1A_TA2804	516500000	517000000	9048
chr1A_TA2804	517000000	517500000	8615
chr1A_TA2804	517500000	518000000	9219
chr1A_TA2804	518000000	518500000	9758
chr1A_TA2804	518500000	519000000	8700
chr1A_TA2804	519000000	519500000	8981
chr1A_TA2804	519500000	520000000	8191
chr1A_TA2804	520000000	520500000	9580
chr1A_TA2804	520500000	521000000	8918
chr1A_TA2804	521000000	521500000	9566
chr1A_TA2804	521500000	522000000	8812
chr1A_TA2804	522000000	522500000	8812
chr1A_TA2804	522500000	523000000	7975
chr1A_TA2804	523000000	523500000	8845
chr1A_TA2804	523500000	524000000	8320
chr1A_TA2804	524000000	524500000	9180
chr1A_TA2804	524500000	525000000	7740
chr1A_TA2804	525000000	525500000	8982
chr1A_TA2804	525500000	526000000	10376
chr1A_TA2804	526000000	526500000	7188
chr1A_TA2804	526500000	527000000	8282
chr1A_TA2804	527000000	527500000	7506
chr1A_TA2804	527500000	528000000	7980
chr1A_TA2804	528000000	528500000	7434
chr1A_TA2804	528500000	529000000	4480
chr1A_TA2804	529000000	529500000	7424
chr1A_TA2804	529500000	530000000	7730
chr1A_TA2804	530000000	530500000	8786
chr1A_TA2804	530500000	531000000	8556
chr1A_TA2804	531000000	531500000	8812
chr1A_TA2804	531500000	532000000	8024
chr1A_TA2804	532000000	532500000	8389
chr1A_TA2804	532500000	533000000	9011
chr1A_TA2804	533000000	533500000	8258
chr1A_TA2804	533500000	534000000	8582
chr1A_TA2804	534000000	534500000	8226
chr1A_TA2804	534500000	535000000	8262
chr1A_TA2804	535000000	535500000	8548
chr1A_TA2804	535500000	536000000	8400
chr1A_TA2804	536000000	536500000	8044
chr1A_TA2804	536500000	537000000	8036
chr1A_TA2804	537000000	537500000	7898
chr1A_TA2804	537500000	538000000	8264
chr1A_TA2804	538000000	538500000	8984
chr1A_TA2804	538500000	539000000	9156
chr1A_TA2804	539000000	539500000	8872
chr1A_TA2804	539500000	540000000	9170
chr1A_TA2804	540000000	540500000	9490
chr1A_TA2804	540500000	541000000	9146
chr1A_TA2804	541000000	541500000	9884
chr1A_TA2804	541500000	542000000	8722
chr1A_TA2804	542000000	542500000	9999
chr1A_TA2804	542500000	543000000	8615
chr1A_TA2804	543000000	543500000	10326
chr1A_TA2804	543500000	544000000	8276
chr1A_TA2804	544000000	544500000	8172
chr1A_TA2804	544500000	545000000	8180
chr1A_TA2804	545000000	545500000	7672
chr1A_TA2804	545500000	546000000	7276
chr1A_TA2804	546000000	546500000	6464
chr1A_TA2804	546500000	547000000	7530
chr1A_TA2804	547000000	547500000	7854
chr1A_TA2804	547500000	548000000	7980
chr1A_TA2804	548000000	548500000	7952
chr1A_TA2804	548500000	549000000	7366
chr1A_TA2804	549000000	549500000	6510
chr1A_TA2804	549500000	550000000	8984
chr1A_TA2804	550000000	550500000	7552
chr1A_TA2804	550500000	551000000	8024
chr1A_TA2804	551000000	551500000	8890
chr1A_TA2804	551500000	552000000	8578
chr1A_TA2804	552000000	552500000	8674
chr1A_TA2804	552500000	553000000	7780
chr1A_TA2804	553000000	553500000	8204
chr1A_TA2804	553500000	554000000	7531
chr1A_TA2804	554000000	554500000	7835
chr1A_TA2804	554500000	555000000	8314
chr1A_TA2804	555000000	555500000	8110
chr1A_TA2804	555500000	556000000	7260
chr1A_TA2804	556000000	556500000	9348
chr1A_TA2804	556500000	557000000	8478
chr1A_TA2804	557000000	557500000	9084
chr1A_TA2804	557500000	558000000	8202
chr1A_TA2804	558000000	558500000	6882
chr1A_TA2804	558500000	559000000	7740
chr1A_TA2804	559000000	559500000	7914
chr1A_TA2804	559500000	560000000	7380
chr1A_TA2804	560000000	560500000	8032
chr1A_TA2804	560500000	561000000	8861
chr1A_TA2804	561000000	561500000	8339
chr1A_TA2804	561500000	562000000	6624
chr1A_TA2804	562000000	562500000	8566
chr1A_TA2804	562500000	563000000	7268
chr1A_TA2804	563000000	563500000	7162
chr1A_TA2804	563500000	564000000	7092
chr1A_TA2804	564000000	564500000	7586
chr1A_TA2804	564500000	565000000	7726
chr1A_TA2804	565000000	565500000	7386
chr1A_TA2804	565500000	566000000	7318
chr1A_TA2804	566000000	566500000	6546
chr1A_TA2804	566500000	567000000	6580
chr1A_TA2804	567000000	567500000	5495
chr1A_TA2804	567500000	568000000	8227
chr1A_TA2804	568000000	568500000	7252
chr1A_TA2804	568500000	569000000	7452
chr1A_TA2804	569000000	569500000	6932
chr1A_TA2804	569500000	570000000	7536
chr1A_TA2804	570000000	570500000	7076
chr1A_TA2804	570500000	571000000	8260
chr1A_TA2804	571000000	571500000	7296
chr1A_TA2804	571500000	572000000	8140
chr1A_TA2804	572000000	572500000	7856
chr1A_TA2804	572500000	573000000	6556
chr1A_TA2804	573000000	573500000	6820
chr1A_TA2804	573500000	574000000	7190
chr1A_TA2804	574000000	574500000	7674
chr1A_TA2804	574500000	575000000	7866
chr1A_TA2804	575000000	575500000	6224
